record_id,datetime,year,month,day,hour,pm10,so2,no2,co,o3,temperature,pressure,dew_point,rain,wind_direction,wind_speed,pm25
5398,2013-10-12 04:00:00,2013,10,12,4,53.0,3.4272,69.0,500.0,1.0,8.8,1012.9,7.9,0.0,NNE,0.0,52.0
5399,2013-10-12 05:00:00,2013,10,12,5,57.0,2.2848,66.0,500.0,1.0,9.0,1013.6,8.4,0.0,NE,1.3,49.0
5400,2013-10-12 06:00:00,2013,10,12,6,70.0,3.1416,61.0,600.0,1.0,9.3,1013.9,8.5,0.0,NE,1.2,53.0
5401,2013-10-12 07:00:00,2013,10,12,7,67.0,2.856,58.0,700.0,1.0,11.6,1014.9,8.3,0.0,NE,1.7,58.0
5402,2013-10-12 08:00:00,2013,10,12,8,63.0,0.8568,55.0,600.0,1.0,13.9,1015.1,9.5,0.0,NE,1.3,52.0
5403,2013-10-12 09:00:00,2013,10,12,9,68.0,1.1424,60.0,600.0,1.0,17.3,1015.0,7.3,0.0,N,0.5,51.0
5404,2013-10-12 10:00:00,2013,10,12,10,82.0,3.4272,70.0,1000.0,1.0,20.0,1014.2,8.0,0.0,E,1.5,59.0
5405,2013-10-12 11:00:00,2013,10,12,11,66.0,3.9984,70.0,700.0,12.0,21.8,1013.9,6.1,0.0,NE,0.9,62.0
5406,2013-10-12 12:00:00,2013,10,12,12,53.0,3.1416,60.0,600.0,30.0,21.9,1012.5,6.9,0.0,NE,2.2,53.0
5407,2013-10-12 13:00:00,2013,10,12,13,54.0,2.856,43.0,400.0,51.0,21.6,1011.8,7.8,0.0,ENE,1.7,45.0
5408,2013-10-12 14:00:00,2013,10,12,14,51.0,2.5704,43.0,400.0,65.0,20.9,1011.2,7.8,0.0,NE,1.6,45.0
5409,2013-10-12 15:00:00,2013,10,12,15,50.0,3.1416,59.0,500.0,58.0,19.8,1011.1,9.1,0.0,ENE,0.7,32.0
5410,2013-10-12 16:00:00,2013,10,12,16,72.0,6.8544,64.0,600.0,78.0,18.6,1011.1,10.2,0.0,NNW,0.6,63.0
5411,2013-10-12 17:00:00,2013,10,12,17,86.0,9.4248,86.0,800.0,58.0,18.4,1011.2,8.9,0.0,N,0.7,69.0
5412,2013-10-12 18:00:00,2013,10,12,18,58.0,10.5672,115.0,1000.0,12.0,17.8,1011.4,9.4,0.0,NE,0.6,53.0
5413,2013-10-12 19:00:00,2013,10,12,19,126.0,9.7104,133.0,1200.0,1.0,17.7,1011.8,8.8,0.0,ENE,0.8,69.0
5414,2013-10-12 20:00:00,2013,10,12,20,166.0,9.7104,149.0,1300.0,1.0,17.1,1012.6,10.0,0.0,E,0.1,100.0
5415,2013-10-12 21:00:00,2013,10,12,21,147.0,8.8536,136.0,1300.0,1.0,17.0,1012.9,9.4,0.0,ESE,1.1,103.0
5416,2013-10-12 22:00:00,2013,10,12,22,129.0,7.7112,128.0,1200.0,1.0,16.9,1013.1,9.3,0.0,E,0.6,95.0
5417,2013-10-12 23:00:00,2013,10,12,23,99.0,11.424,117.0,1300.0,1.0,16.2,1012.9,10.7,0.0,NNE,0.0,74.0
5418,2013-10-13 00:00:00,2013,10,13,0,117.0,21.7056,109.0,1400.0,1.0,15.6,1012.9,9.9,0.0,ENE,0.6,72.0
5419,2013-10-13 01:00:00,2013,10,13,1,99.0,21.42,100.0,1300.0,1.0,15.9,1012.7,7.6,0.0,ENE,0.7,77.0
5420,2013-10-13 02:00:00,2013,10,13,2,99.0,14.5656,70.0,700.0,1.0,16.5,1012.5,7.2,0.0,ESE,1.5,50.0
5421,2013-10-13 03:00:00,2013,10,13,3,34.0,11.9952,65.0,700.0,1.0,16.4,1012.4,8.1,0.0,E,1.0,31.0
5422,2013-10-13 04:00:00,2013,10,13,4,52.0,9.7104,42.0,800.0,34.0,15.8,1013.0,9.0,0.0,NNE,0.9,36.0
5423,2013-10-13 05:00:00,2013,10,13,5,24.0,5.9976,26.0,500.0,51.0,15.2,1013.6,9.1,0.0,NNE,1.0,21.0
5424,2013-10-13 06:00:00,2013,10,13,6,30.0,3.7128,26.0,500.0,53.0,15.0,1013.6,9.4,0.0,NE,0.5,19.0
5425,2013-10-13 07:00:00,2013,10,13,7,25.0,4.8552,27.0,600.0,47.0,15.0,1014.2,9.8,0.0,NE,0.8,22.0
5426,2013-10-13 08:00:00,2013,10,13,8,28.0,6.8544,36.0,500.0,35.0,15.2,1014.6,9.3,0.0,ENE,1.1,26.0
5427,2013-10-13 09:00:00,2013,10,13,9,34.0,7.4256,54.0,600.0,9.0,15.1,1014.5,9.7,0.0,NE,1.3,27.0
5428,2013-10-13 10:00:00,2013,10,13,10,38.0,7.14,49.0,600.0,9.0,15.4,1014.5,10.0,0.0,NE,1.1,35.0
5429,2013-10-13 11:00:00,2013,10,13,11,45.0,6.8544,54.0,600.0,5.0,16.3,1013.9,10.2,0.0,E,0.7,38.0
5430,2013-10-13 12:00:00,2013,10,13,12,40.0,5.4264,58.0,600.0,6.0,16.2,1013.3,9.8,0.0,N,0.6,30.0
5431,2013-10-13 13:00:00,2013,10,13,13,47.0,5.712,57.0,600.0,11.0,16.0,1012.5,10.5,0.0,NE,1.0,44.0
5432,2013-10-13 14:00:00,2013,10,13,14,47.0,5.1408,56.0,600.0,14.0,15.9,1012.5,11.1,0.0,NE,0.9,51.0
5433,2013-10-13 15:00:00,2013,10,13,15,43.0,3.9984,56.0,500.0,21.0,15.8,1012.3,11.0,0.0,E,0.9,51.0
5434,2013-10-13 16:00:00,2013,10,13,16,41.0,0.5712,61.0,600.0,8.0,15.5,1012.4,10.9,0.0,NNE,0.9,38.0
5435,2013-10-13 17:00:00,2013,10,13,17,75.0,2.5704,79.0,800.0,1.0,14.6,1012.6,10.8,0.0,NE,0.5,62.0
5436,2013-10-13 18:00:00,2013,10,13,18,76.0,2.5704,83.0,800.0,1.0,14.1,1013.0,11.1,0.0,W,0.0,64.0
5437,2013-10-13 19:00:00,2013,10,13,19,77.0,2.5704,84.0,900.0,1.0,13.7,1013.3,11.7,0.0,W,0.9,68.0
5438,2013-10-13 20:00:00,2013,10,13,20,67.0,1.7136,85.0,900.0,1.0,13.6,1013.8,11.8,0.0,WSW,0.7,67.0
5439,2013-10-13 21:00:00,2013,10,13,21,70.0,2.2848,84.0,1000.0,1.0,13.5,1014.2,12.1,0.0,E,0.0,67.0
5440,2013-10-13 22:00:00,2013,10,13,22,70.0,3.1416,84.0,900.0,1.0,13.4,1014.4,12.3,0.0,SSW,0.5,64.0
5441,2013-10-13 23:00:00,2013,10,13,23,63.0,3.1416,80.0,800.0,1.0,13.4,1014.3,12.5,0.0,NNE,0.1,61.0
5442,2013-10-14 00:00:00,2013,10,14,0,101.0,2.2848,69.0,900.0,1.0,13.1,1014.4,12.2,0.0,ENE,0.0,73.0
5443,2013-10-14 01:00:00,2013,10,14,1,81.0,2.856,72.0,1000.0,1.0,12.9,1014.4,12.0,0.0,NNE,0.0,73.0
5444,2013-10-14 02:00:00,2013,10,14,2,116.0,8.2824,61.0,1100.0,1.0,13.1,1014.8,12.0,0.0,ESE,0.0,87.0
5445,2013-10-14 03:00:00,2013,10,14,3,101.0,5.4264,57.0,800.0,1.0,13.0,1015.5,12.1,0.0,N,0.6,83.0
5446,2013-10-14 04:00:00,2013,10,14,4,96.0,6.5688,57.0,700.0,1.0,12.8,1015.6,12.0,0.0,SW,0.7,83.0
5447,2013-10-14 05:00:00,2013,10,14,5,64.0,5.1408,52.0,700.0,1.0,12.5,1016.6,11.9,0.0,NW,1.1,64.0
5448,2013-10-14 06:00:00,2013,10,14,6,58.0,3.9984,50.0,700.0,1.0,12.4,1017.7,11.9,0.0,NNE,0.8,48.0
5449,2013-10-14 07:00:00,2013,10,14,7,58.0,3.9984,49.0,700.0,1.0,13.4,1019.1,11.5,0.0,NE,1.6,52.0
5450,2013-10-14 08:00:00,2013,10,14,8,13.0,4.8552,51.0,600.0,1.0,14.9,1020.0,4.0,0.0,NE,2.3,39.0
5451,2013-10-14 09:00:00,2013,10,14,9,22.0,4.5696,48.0,400.0,1.0,15.5,1020.5,0.1,0.0,NE,3.5,22.0
5452,2013-10-14 10:00:00,2013,10,14,10,14.0,2.856,40.0,300.0,10.0,15.4,1021.9,0.8,0.0,NNE,2.4,14.0
5453,2013-10-14 11:00:00,2013,10,14,11,14.0,2.2848,30.0,300.0,22.0,15.5,1021.9,-0.3,0.0,NE,2.6,10.0
5454,2013-10-14 12:00:00,2013,10,14,12,15.0,1.9992,25.0,300.0,28.0,15.8,1021.9,-0.5,0.0,NNE,2.3,10.0
5455,2013-10-14 13:00:00,2013,10,14,13,6.0,1.428,22.0,200.0,33.0,15.2,1022.3,0.2,0.0,ENE,1.6,3.0
5456,2013-10-14 14:00:00,2013,10,14,14,6.0,0.5712,21.0,300.0,36.0,14.3,1022.7,-0.2,0.0,ENE,1.0,3.0
5457,2013-10-14 15:00:00,2013,10,14,15,6.0,1.428,24.0,300.0,35.0,14.5,1022.6,-1.2,0.0,ENE,2.0,4.0
5458,2013-10-14 16:00:00,2013,10,14,16,6.0,1.7136,26.0,300.0,34.0,13.8,1023.3,-0.7,0.0,SE,1.0,3.0
5459,2013-10-14 17:00:00,2013,10,14,17,8.0,1.9992,28.0,300.0,32.0,11.6,1024.1,-0.9,0.0,NNE,0.8,7.0
5460,2013-10-14 18:00:00,2013,10,14,18,11.0,1.428,45.0,500.0,15.0,8.3,1024.9,1.9,0.0,WNW,0.5,8.0
5461,2013-10-14 19:00:00,2013,10,14,19,15.0,1.1424,61.0,500.0,3.0,6.8,1025.7,2.1,0.0,WSW,0.7,11.0
5462,2013-10-14 20:00:00,2013,10,14,20,18.0,2.2848,68.0,500.0,1.0,6.2,1026.9,4.4,0.0,WNW,0.5,13.0
5463,2013-10-14 21:00:00,2013,10,14,21,30.0,2.856,68.0,600.0,1.0,5.1,1027.5,3.1,0.0,NW,0.5,11.0
5464,2013-10-14 22:00:00,2013,10,14,22,23.0,2.2848,67.0,500.0,1.0,5.3,1027.7,1.8,0.0,NNE,1.0,16.0
5465,2013-10-14 23:00:00,2013,10,14,23,18.0,2.2848,63.0,500.0,1.0,6.5,1027.7,-0.3,0.0,NNE,1.0,15.0
5466,2013-10-15 00:00:00,2013,10,15,0,29.0,4.284,64.0,400.0,1.0,6.1,1028.1,-1.3,0.0,NNE,1.1,20.0
5467,2013-10-15 01:00:00,2013,10,15,1,29.0,1.7136,60.0,300.0,1.0,4.7,1028.1,-1.1,0.0,ENE,0.8,12.0
5468,2013-10-15 02:00:00,2013,10,15,2,6.0,0.8568,42.0,200.0,14.0,4.0,1027.5,-2.4,0.0,NNE,0.8,6.0
5469,2013-10-15 03:00:00,2013,10,15,3,11.0,1.1424,47.0,200.0,8.0,3.7,1027.5,-2.5,0.0,NE,0.7,8.0
5470,2013-10-15 04:00:00,2013,10,15,4,8.0,1.9992,59.0,200.0,1.0,3.2,1027.8,-2.3,0.0,WNW,0.0,4.0
5471,2013-10-15 05:00:00,2013,10,15,5,9.0,1.9992,52.0,200.0,4.0,2.2,1027.8,-1.2,0.0,ENE,0.8,7.0
5472,2013-10-15 06:00:00,2013,10,15,6,6.0,1.1424,42.0,200.0,10.0,1.7,1027.7,-1.6,0.0,E,0.0,3.0
5473,2013-10-15 07:00:00,2013,10,15,7,10.0,6.8544,51.0,300.0,5.0,7.8,1028.2,-3.1,0.0,NE,1.5,4.0
5474,2013-10-15 08:00:00,2013,10,15,8,20.0,13.1376,54.0,500.0,3.0,11.4,1028.2,-4.3,0.0,NE,1.7,12.0
5475,2013-10-15 09:00:00,2013,10,15,9,23.0,10.2816,41.0,500.0,17.0,12.9,1027.6,-5.7,0.0,NE,1.1,7.0
5476,2013-10-15 10:00:00,2013,10,15,10,14.0,12.0,28.0,500.0,31.0,14.5,1026.5,-4.8,0.0,E,1.7,10.0
5477,2013-10-15 11:00:00,2013,10,15,11,6.0,11.0,23.0,400.0,37.0,15.2,1025.1,-5.3,0.0,SW,1.4,3.0
5478,2013-10-15 12:00:00,2013,10,15,12,6.0,8.0,20.0,300.0,44.0,16.5,1024.0,-2.6,0.0,SSW,1.9,6.0
5479,2013-10-15 13:00:00,2013,10,15,13,5.0,6.0,20.0,300.0,46.0,16.5,1023.0,-3.1,0.0,NE,0.9,5.0
5480,2013-10-15 14:00:00,2013,10,15,14,13.0,4.0,20.0,300.0,49.0,17.0,1022.1,-2.7,0.0,SW,1.8,4.0
5481,2013-10-15 15:00:00,2013,10,15,15,19.0,4.0,28.0,300.0,43.0,15.9,1021.6,-2.1,0.0,WSW,2.7,14.0
5482,2013-10-15 16:00:00,2013,10,15,16,20.0,3.0,40.0,400.0,38.0,14.4,1021.6,-1.7,0.0,SW,2.8,9.0
5483,2013-10-15 17:00:00,2013,10,15,17,52.0,4.0,52.0,400.0,52.0,12.7,1021.4,-0.9,0.0,SW,2.1,21.0
5484,2013-10-15 18:00:00,2013,10,15,18,48.0,3.0,61.0,400.0,27.0,11.7,1021.4,0.1,0.0,WSW,1.4,23.0
5485,2013-10-15 19:00:00,2013,10,15,19,41.0,4.0,69.0,500.0,11.0,11.0,1021.5,-0.5,0.0,SW,2.0,25.0
5486,2013-10-15 20:00:00,2013,10,15,20,47.0,4.0,79.0,600.0,4.0,9.5,1021.7,1.1,0.0,WSW,1.3,33.0
5487,2013-10-15 21:00:00,2013,10,15,21,67.0,6.0,87.0,600.0,1.0,6.4,1022.1,1.9,0.0,WSW,0.0,43.0
5488,2013-10-15 22:00:00,2013,10,15,22,69.0,9.0,85.0,600.0,1.0,5.0,1021.7,1.8,0.0,ENE,0.7,45.0
5489,2013-10-15 23:00:00,2013,10,15,23,66.0,7.0,86.0,800.0,1.0,4.6,1021.7,2.8,0.0,E,0.5,49.0
5490,2013-10-16 00:00:00,2013,10,16,0,73.0,7.0,81.0,800.0,1.0,4.8,1021.5,1.8,0.0,E,0.7,48.0
5491,2013-10-16 01:00:00,2013,10,16,1,74.0,5.0,65.0,800.0,1.0,3.6,1021.5,2.3,0.0,ENE,0.6,47.0
5492,2013-10-16 02:00:00,2013,10,16,2,60.0,5.0,62.0,700.0,1.0,3.4,1021.5,2.5,0.0,NE,0.7,45.0
5493,2013-10-16 03:00:00,2013,10,16,3,40.0,5.0,54.0,500.0,1.0,2.5,1021.3,1.9,0.0,WSW,0.0,32.0
5494,2013-10-16 04:00:00,2013,10,16,4,34.0,4.0,49.0,400.0,1.0,2.0,1021.3,1.6,0.0,W,0.4,25.0
5495,2013-10-16 05:00:00,2013,10,16,5,54.0,5.0,46.0,400.0,1.0,1.6,1021.2,1.2,0.0,SSE,0.4,26.0
5496,2013-10-16 06:00:00,2013,10,16,6,46.0,5.0,44.0,500.0,1.0,1.7,1021.4,1.4,0.0,N,0.4,26.0
5497,2013-10-16 07:00:00,2013,10,16,7,65.0,7.0,47.0,600.0,1.0,5.1,1021.5,5.0,0.0,NE,1.3,35.0
5498,2013-10-16 08:00:00,2013,10,16,8,77.0,10.0,55.0,1000.0,1.0,11.4,1021.7,2.9,0.0,E,1.0,41.0
5499,2013-10-16 09:00:00,2013,10,16,9,104.0,10.0,61.0,1100.0,1.0,13.9,1021.3,0.8,0.0,S,0.5,51.0
5500,2013-10-16 10:00:00,2013,10,16,10,59.0,8.0,61.0,800.0,1.0,15.9,1020.7,-0.4,0.0,SW,1.7,46.0
5501,2013-10-16 11:00:00,2013,10,16,11,75.0,20.0,73.0,800.0,4.0,17.9,1019.8,-1.4,0.0,W,1.6,39.0
5502,2013-10-16 12:00:00,2013,10,16,12,72.0,16.0,83.0,900.0,7.0,19.6,1018.7,-0.4,0.0,SSW,1.4,46.0
5503,2013-10-16 13:00:00,2013,10,16,13,60.0,9.0,86.0,800.0,19.0,20.1,1017.9,-0.6,0.0,SSW,1.8,46.0
5504,2013-10-16 14:00:00,2013,10,16,14,45.0,6.0,61.0,500.0,47.0,20.4,1017.4,0.2,0.0,SSW,1.6,29.0
5505,2013-10-16 15:00:00,2013,10,16,15,64.0,8.0,50.0,400.0,58.0,19.8,1017.2,-0.3,0.0,SW,2.1,35.0
5506,2013-10-16 16:00:00,2013,10,16,16,46.0,7.0,43.0,400.0,61.0,17.9,1017.3,-0.4,0.0,SSW,2.3,25.0
5507,2013-10-16 17:00:00,2013,10,16,17,75.0,6.0,51.0,400.0,60.0,15.7,1017.6,1.4,0.0,SSW,1.2,29.0
5508,2013-10-16 18:00:00,2013,10,16,18,82.0,6.0,66.0,500.0,38.0,15.3,1018.1,2.8,0.0,WSW,1.9,37.0
5509,2013-10-16 19:00:00,2013,10,16,19,122.0,6.0,81.0,800.0,31.0,11.4,1018.6,5.0,0.0,SW,1.0,56.0
5510,2013-10-16 20:00:00,2013,10,16,20,169.0,8.0,108.0,1100.0,5.0,10.2,1019.0,6.7,0.0,WNW,0.7,94.0
5511,2013-10-16 21:00:00,2013,10,16,21,161.0,9.0,112.0,1200.0,1.0,8.3,1019.5,6.4,0.0,SW,0.7,106.0
5512,2013-10-16 22:00:00,2013,10,16,22,156.0,9.0,103.0,1300.0,1.0,7.4,1019.7,5.7,0.0,W,0.4,107.0
5513,2013-10-16 23:00:00,2013,10,16,23,162.0,14.0,96.0,1200.0,1.0,6.6,1019.6,5.5,0.0,WSW,0.2,120.0
5514,2013-10-17 00:00:00,2013,10,17,0,184.0,16.0,92.0,1300.0,1.0,6.7,1019.7,4.0,0.0,ENE,0.7,142.0
5515,2013-10-17 01:00:00,2013,10,17,1,166.0,10.0,86.0,1400.0,1.0,7.1,1019.9,4.1,0.0,ENE,0.7,140.0
5516,2013-10-17 02:00:00,2013,10,17,2,108.0,15.0,85.0,1200.0,1.0,6.6,1020.1,4.8,0.0,NE,0.8,94.0
5517,2013-10-17 03:00:00,2013,10,17,3,108.0,15.0,85.0,1300.0,1.0,6.1,1020.1,4.7,0.0,NE,0.7,94.0
5518,2013-10-17 04:00:00,2013,10,17,4,220.0,13.0,87.0,1400.0,1.0,5.8,1020.8,4.3,0.0,NNE,1.0,123.0
5519,2013-10-17 05:00:00,2013,10,17,5,156.0,17.0,78.0,1300.0,1.0,5.6,1021.1,4.2,0.0,NE,0.5,117.0
5520,2013-10-17 06:00:00,2013,10,17,6,133.0,17.0,70.0,1200.0,1.0,5.6,1021.6,4.6,0.0,NE,0.7,98.0
5521,2013-10-17 07:00:00,2013,10,17,7,99.0,11.0,60.0,1000.0,1.0,7.4,1022.4,4.9,0.0,NE,1.4,68.0
5522,2013-10-17 08:00:00,2013,10,17,8,105.0,13.0,61.0,1100.0,1.0,10.6,1022.8,5.1,0.0,NNE,1.8,67.0
5523,2013-10-17 09:00:00,2013,10,17,9,124.0,17.0,67.0,1100.0,1.0,12.5,1022.7,5.6,0.0,NNE,1.4,77.0
5524,2013-10-17 10:00:00,2013,10,17,10,159.0,19.0,80.0,1400.0,1.0,14.1,1022.3,6.2,0.0,NNE,1.2,99.0
5525,2013-10-17 11:00:00,2013,10,17,11,202.0,28.0,104.0,1500.0,1.0,15.8,1021.6,6.5,0.0,ENE,0.7,135.0
5526,2013-10-17 12:00:00,2013,10,17,12,238.0,29.0,136.0,1800.0,1.0,17.6,1020.3,4.5,0.0,SW,2.2,168.0
5527,2013-10-17 13:00:00,2013,10,17,13,217.0,30.0,149.0,1700.0,9.0,18.2,1019.7,6.1,0.0,S,1.3,189.0
5528,2013-10-17 14:00:00,2013,10,17,14,162.0,40.0,99.0,1200.0,44.0,18.6,1019.4,2.8,0.0,SSE,2.2,157.0
5529,2013-10-17 15:00:00,2013,10,17,15,162.0,35.0,65.0,800.0,52.0,18.1,1018.9,2.4,0.0,SSW,1.3,133.0
5530,2013-10-17 16:00:00,2013,10,17,16,68.0,26.0,54.0,700.0,56.0,16.3,1018.8,4.6,0.0,SSW,1.5,91.0
5531,2013-10-17 17:00:00,2013,10,17,17,151.0,28.0,64.0,800.0,54.0,13.9,1019.2,5.8,0.0,SSW,0.9,111.0
5532,2013-10-17 18:00:00,2013,10,17,18,171.0,34.0,91.0,1000.0,38.0,13.7,1019.9,5.6,0.0,SW,1.0,148.0
5533,2013-10-17 19:00:00,2013,10,17,19,194.0,25.0,123.0,1200.0,6.0,11.8,1019.8,6.9,0.0,SSE,0.0,167.0
5534,2013-10-17 20:00:00,2013,10,17,20,208.0,22.0,136.0,1400.0,1.0,9.6,1019.8,7.2,0.0,NW,0.6,180.0
5535,2013-10-17 21:00:00,2013,10,17,21,230.0,24.0,137.0,1600.0,1.0,8.6,1019.7,6.9,0.0,ESE,0.0,191.0
5536,2013-10-17 22:00:00,2013,10,17,22,251.0,25.0,135.0,1700.0,1.0,8.1,1019.9,7.2,0.0,N,0.2,194.0
5537,2013-10-17 23:00:00,2013,10,17,23,272.0,24.0,132.0,1800.0,1.0,7.8,1019.8,7.2,0.0,ESE,0.0,201.0
5538,2013-10-18 00:00:00,2013,10,18,0,273.0,23.0,127.0,1800.0,1.0,7.9,1020.1,7.1,0.0,ENE,1.0,211.0
5539,2013-10-18 01:00:00,2013,10,18,1,261.0,21.0,119.0,2000.0,1.0,7.9,1020.0,6.5,0.0,NE,0.8,217.0
5540,2013-10-18 02:00:00,2013,10,18,2,319.0,25.0,122.0,2100.0,1.0,7.8,1019.7,6.9,0.0,ENE,1.1,254.0
5541,2013-10-18 03:00:00,2013,10,18,3,323.0,24.0,108.0,2200.0,1.0,7.5,1019.7,6.6,0.0,NE,1.0,247.0
5542,2013-10-18 04:00:00,2013,10,18,4,274.0,22.0,99.0,2100.0,1.0,6.9,1019.9,6.0,0.0,NE,0.9,230.0
5543,2013-10-18 05:00:00,2013,10,18,5,219.0,25.0,91.0,1800.0,1.0,6.7,1020.1,5.8,0.0,NE,1.1,198.0
5544,2013-10-18 06:00:00,2013,10,18,6,201.0,25.0,85.0,1800.0,1.0,6.8,1020.6,6.1,0.0,ENE,1.2,180.0
5545,2013-10-18 07:00:00,2013,10,18,7,189.0,25.0,84.0,1700.0,1.0,8.7,1021.5,6.3,0.0,NNE,1.0,173.0
5546,2013-10-18 08:00:00,2013,10,18,8,194.0,32.0,85.0,1800.0,1.0,10.5,1021.5,6.8,0.0,ENE,2.1,173.0
5547,2013-10-18 09:00:00,2013,10,18,9,220.0,39.0,93.0,2100.0,1.0,11.9,1020.8,6.2,0.0,NE,1.7,184.0
5548,2013-10-18 10:00:00,2013,10,18,10,225.0,53.0,104.0,2300.0,1.0,13.2,1020.3,6.5,0.0,ENE,1.7,201.0
5549,2013-10-18 11:00:00,2013,10,18,11,243.0,74.0,117.0,2300.0,1.0,14.6,1019.6,6.9,0.0,ENE,1.3,226.0
5550,2013-10-18 12:00:00,2013,10,18,12,236.0,68.0,126.0,2200.0,1.0,15.7,1018.6,7.7,0.0,ENE,0.9,225.0
5551,2013-10-18 13:00:00,2013,10,18,13,247.0,66.0,142.0,2200.0,2.0,16.8,1018.1,7.4,0.0,N,1.0,234.0
5552,2013-10-18 14:00:00,2013,10,18,14,249.0,67.0,140.0,2100.0,8.0,17.1,1017.7,8.5,0.0,NW,1.0,248.0
5553,2013-10-18 15:00:00,2013,10,18,15,264.0,62.0,154.0,2200.0,8.0,16.1,1017.5,9.5,0.0,NNW,0.7,221.0
5554,2013-10-18 16:00:00,2013,10,18,16,233.0,58.0,147.0,1800.0,23.0,14.2,1017.4,9.0,0.0,NE,0.6,219.0
5555,2013-10-18 17:00:00,2013,10,18,17,240.0,51.0,143.0,1700.0,24.0,12.6,1017.9,9.4,0.0,SSE,0.0,207.0
5556,2013-10-18 18:00:00,2013,10,18,18,258.0,45.0,149.0,1800.0,4.0,11.0,1018.2,9.1,0.0,NNW,0.0,250.0
5557,2013-10-18 19:00:00,2013,10,18,19,276.0,36.0,163.0,2400.0,1.0,10.3,1018.1,8.9,0.0,W,0.0,248.0
5558,2013-10-18 20:00:00,2013,10,18,20,298.0,31.0,166.0,2900.0,1.0,10.0,1018.4,9.1,0.0,N,0.0,267.0
5559,2013-10-18 21:00:00,2013,10,18,21,274.0,29.0,159.0,3000.0,1.0,11.4,1019.0,8.8,0.0,ENE,1.0,264.0
5560,2013-10-18 22:00:00,2013,10,18,22,287.0,44.0,158.0,2700.0,1.0,11.7,1019.0,9.3,0.0,NE,1.1,268.0
5561,2013-10-18 23:00:00,2013,10,18,23,298.0,44.0,147.0,2600.0,1.0,11.9,1018.9,9.5,0.0,NE,0.6,269.0
5562,2013-10-19 00:00:00,2013,10,19,0,300.0,41.0,136.0,2500.0,1.0,11.6,1019.0,9.8,0.0,SE,0.6,274.0
5563,2013-10-19 01:00:00,2013,10,19,1,265.0,37.0,125.0,2200.0,1.0,12.0,1018.8,9.7,0.0,NE,0.9,262.0
5564,2013-10-19 02:00:00,2013,10,19,2,238.0,32.0,117.0,2000.0,1.0,11.3,1018.6,9.6,0.0,NNE,1.0,223.0
5565,2013-10-19 03:00:00,2013,10,19,3,237.0,32.0,109.0,1900.0,1.0,10.6,1018.6,9.2,0.0,NE,1.4,224.0
5566,2013-10-19 04:00:00,2013,10,19,4,237.0,26.0,97.0,1700.0,1.0,10.2,1019.1,3.9,0.0,NNE,1.7,255.0
5567,2013-10-19 05:00:00,2013,10,19,5,13.0,24.0,66.0,1000.0,1.0,9.9,1019.4,1.5,0.0,NE,1.4,157.0
5568,2013-10-19 06:00:00,2013,10,19,6,25.0,22.0,46.0,600.0,6.0,10.6,1019.8,0.3,0.0,NNE,1.5,60.0
5569,2013-10-19 07:00:00,2013,10,19,7,2.0,18.0,46.0,500.0,6.0,11.6,1020.8,0.1,0.0,ENE,1.7,45.0
5570,2013-10-19 08:00:00,2013,10,19,8,8.0,17.0,41.0,500.0,9.0,13.3,1021.1,-1.1,0.0,NE,2.9,7.0
5571,2013-10-19 09:00:00,2013,10,19,9,23.0,19.0,41.0,500.0,11.0,15.4,1020.9,-2.6,0.0,N,3.5,3.0
5572,2013-10-19 10:00:00,2013,10,19,10,6.0,15.0,35.0,500.0,21.0,16.5,1020.6,-2.6,0.0,NNW,4.3,3.0
5573,2013-10-19 11:00:00,2013,10,19,11,13.0,8.0,18.0,300.0,40.0,16.7,1020.3,-2.4,0.0,NNE,3.9,9.0
5574,2013-10-19 12:00:00,2013,10,19,12,23.0,10.0,16.0,300.0,45.0,18.0,1019.8,-1.8,0.0,N,5.0,10.0
5575,2013-10-19 13:00:00,2013,10,19,13,18.0,12.0,18.0,300.0,44.0,18.8,1019.3,-0.1,0.0,NNE,2.9,15.0
5576,2013-10-19 14:00:00,2013,10,19,14,23.0,11.0,16.0,300.0,47.0,18.2,1019.2,-0.1,0.0,NNW,3.3,13.0
5577,2013-10-19 15:00:00,2013,10,19,15,26.0,8.0,15.0,300.0,47.0,18.0,1019.4,-0.3,0.0,NNW,3.6,13.0
5578,2013-10-19 16:00:00,2013,10,19,16,18.0,6.0,15.0,200.0,46.0,15.9,1019.7,0.4,0.0,NW,1.9,11.0
5579,2013-10-19 17:00:00,2013,10,19,17,17.0,8.0,16.0,200.0,44.0,15.2,1019.9,0.6,0.0,NNE,2.4,13.0
5580,2013-10-19 18:00:00,2013,10,19,18,20.0,9.0,23.0,300.0,36.0,13.8,1020.9,1.1,0.0,NE,1.7,12.0
5581,2013-10-19 19:00:00,2013,10,19,19,26.0,6.0,31.0,300.0,24.0,13.4,1021.2,-0.3,0.0,N,2.2,14.0
5582,2013-10-19 20:00:00,2013,10,19,20,6.0,4.0,23.0,200.0,37.0,11.6,1021.5,0.9,0.0,NNE,0.7,3.0
5583,2013-10-19 21:00:00,2013,10,19,21,8.0,4.0,22.0,200.0,38.0,7.7,1021.6,2.2,0.0,NNW,0.1,3.0
5584,2013-10-19 22:00:00,2013,10,19,22,11.0,4.0,31.0,200.0,26.0,6.3,1020.8,3.1,0.0,NW,0.0,9.0
